# Bloque 02 Paso 10 — IDs a actualizar tipo=1 -> tipo=2
# Generado: 2026-04-30 07:16:10
# Regex usados: 3 patterns MENSUAL (validados con sample 50 otras)
# Total filas: 46091
# Backup mysqldump server: ~/backups-bloque-02/asignacion-prerollback-2026-04-30.sql
# Backup sha256: a09f76951b2ce195d0eb5249bc7ed2e6d61d6c571c112afb9c55cfe170604897

# id,tipo_actual,fecha,notas_preview
27716,1,2020-02-26,REVISION MENSUAL Y OK
27718,1,2020-02-27,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
27719,1,2020-02-27,REVISION MENSUAL RESET Y OK
27720,1,2020-02-27,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS  
27721,1,2020-02-27,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
27722,1,2020-02-27,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
27723,1,2020-02-27,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
27724,1,2020-02-27,REVISION MENSUAL Y OK
27725,1,2020-02-27,REVISION MENSUAL Y OK
27726,1,2020-02-27,REVISION MENSUAL Y OK
27727,1,2020-02-27,REVISION MENSUAL Y OK
27728,1,2020-02-27,REVISION MENSUAL Y OK
27729,1,2020-02-27,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
27730,1,2020-02-27,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS; CRISTAL VANDALIZADO
27731,1,2020-02-27,REVISION MENSUAL SE RETIRA SD Y SIM A FECHA 27/02/2020
27732,1,2020-02-27,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
27733,1,2020-02-27,REVISION MENSUAL Y OK
27734,1,2020-02-27,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
27735,1,2020-02-27,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
27736,1,2020-02-27,REVISION MENSUAL Y OK
27738,1,2020-02-27,REVISION MENSUAL Y OK
27739,1,2020-02-27,REVISION MENSUAL Y OK
27740,1,2020-02-27,REVISION MENSUAL Y OK
27741,1,2020-02-27,REVISION MENSUAL Y OK
27742,1,2020-02-27,REVISION MENSUAL Y OK
27743,1,2020-02-27,REVISION MENSUAL Y OK
27750,1,2020-03-02,REVISION MENSUAL Y OK
27751,1,2020-03-02,REVISION MENSUAL Y OK
27753,1,2020-03-02,REVISION MENSUAL Y OK
27754,1,2020-03-02,REVISION MENSUAL Y OK
27755,1,2020-03-02,REVISION MENSUAL Y OK
27756,1,2020-03-02,REVISION MENSUAL Y OK
27757,1,2020-03-02,REVISION MENSUAL Y OK
27758,1,2020-03-02,REVISION MENSUAL Y OK
27759,1,2020-03-02,REVISION MENSUAL Y OK
27760,1,2020-03-02,REVISION MENSUAL Y OK
27761,1,2020-03-02,REVISION MENSUAL Y OK
27762,1,2020-03-02,REVISION MENSUAL Y OK
27764,1,2020-03-02,REVISION MENSUAL Y OK
27765,1,2020-03-02,REVISION MENSUAL SUP: COMUNICA PERO NO  DA TIEMPOS E INF: OK
27766,1,2020-03-02,REVISION MENSUAL RESET Y OK
27767,1,2020-03-02,REVISION MENSUAL Y OK
27768,1,2020-03-02,REVISION MENSUAL RESET COMUNICA PERO NO  DA TIEMPOS
27770,1,2020-03-02,REVISION MENSUAL Y OK
27771,1,2020-03-02,REVISION MENSUAL Y OK
27772,1,2020-03-02,REVISION MENSUAL Y OK
27773,1,2020-03-02,REVISION MENSUAL Y OK
27774,1,2020-03-02,REVISION MENSUAL Y OK
27775,1,2020-03-02,REVISION MENSUAL Y OK
27776,1,2020-03-02,REVISION MENSUAL Y OK
27777,1,2020-03-02,REVISION MENSUAL Y OK
27778,1,2020-03-02,REVISION MENSUAL Y OK
27779,1,2020-03-02,REVISION MENSUAL Y OK
27780,1,2020-03-02,REVISION MENSUAL SUP: SE RETIRA SD YSIM A FECHA 02/03/2020
27781,1,2020-03-02,REVISION MENSUAL Y OK
27782,1,2020-03-02,REVISION MENSUAL Y OK
27783,1,2020-03-03,REVISION MENSUAL Y OK
27784,1,2020-03-03,REVISION MENSUAL Y OK
27785,1,2020-03-03,REVISION MENSUAL SUP: COMUNICA PERO NO  DA TIEMPOS E INF: OK
27786,1,2020-03-03,REVISION MENSUAL RESET Y OK
27787,1,2020-03-03,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
27789,1,2020-03-03,REVISION MENSUAL Y OK
27790,1,2020-03-03,REVISION MENSUAL Y OK
27791,1,2020-03-03,REVISION MENSUAL Y OK
27792,1,2020-03-03,REVISION MENSUAL Y OK
27793,1,2020-03-03,REVISION MENSUAL RESET Y OK
27795,1,2020-03-03,REVISION MENSUAL Y OK
27796,1,2020-03-03,REVISION MENSUAL Y OK
27797,1,2020-03-03,REVISION MENSUAL RESET Y OK
27799,1,2020-03-03,REVISION MENSUAL Y OK
27801,1,2020-03-03,REVISION MENSUAL Y OK
27803,1,2020-03-03,REVISION MENSUAL Y OK
27804,1,2020-03-03,REVISION MENSUAL Y OK
27805,1,2020-03-03,REVISION MENSUAL SE CAMBIA LA MPG Y OK
27806,1,2020-03-03,REVISION MENSUAL RESET Y OK
27807,1,2020-03-03,REVISION MENSUAL Y OK
27808,1,2020-03-04,REVISION MENSUAL Y OK
27809,1,2020-03-04,REVISION MENSUAL Y OK
27810,1,2020-03-04,REVISION MENSUAL Y OK
27811,1,2020-03-04,REVISION MENSUAL Y OK
27812,1,2020-03-04,REVISION MENSUAL Y OK
27813,1,2020-03-04,REVISION MENSUAL Y OK
27814,1,2020-03-04,REVISION MENSUAL Y OK
27815,1,2020-03-04,REVISION MENSUAL Y OK
27816,1,2020-03-04,REVISION MENSUAL Y OK
27817,1,2020-03-04,REVISION MENSUAL Y OK
27818,1,2020-03-04,REVISION MENSUAL Y OK
27819,1,2020-03-04,REVISION MENSUAL Y OK
27820,1,2020-03-04,REVISION MENSUAL Y OK
27821,1,2020-03-04,REVISION MENSUAL SUP: OK E INF: SE RETIRA SD Y SIM A FEHCA 04/03/2020
27822,1,2020-03-04,REVISION MENSUAL Y OK
27823,1,2020-03-04,REVISION MENSUAL Y OK
27824,1,2020-03-04,REVISION MENSUAL Y OK
27825,1,2020-03-04,REVISION MENSUAL Y OK
27826,1,2020-03-04,REVISION MENSUAL Y OK
27828,1,2020-03-04,REVISION MENSUAL Y OK
27829,1,2020-03-04,REVISION MENSUAL Y OK
27830,1,2020-03-04,REVISION MENSUAL Y OK
27831,1,2020-03-04,REVISION MENSUAL Y OK
27832,1,2020-03-04,REVISION MENSUAL Y OK
27833,1,2020-03-04,REVISION MENSUAL Y OK
27834,1,2020-03-04,REVISION MENSUAL Y OK
27835,1,2020-03-04,REVISION MENSUAL Y OK
27837,1,2020-03-04,REVISION MENSUAL Y OK
27838,1,2020-03-04,REVISION MENSUAL Y OK
27839,1,2020-03-04,REVISION MENSUAL Y OK
27840,1,2020-03-04,REVISION MENSUAL Y OK
27841,1,2020-03-04,REVISION MENSUAL Y OK
27842,1,2020-03-04,REVISION MENSUAL Y OK
27843,1,2020-03-04,REVISION MENSUAL Y OK
27844,1,2020-03-04,REVISION MENSUAL Y OK
27845,1,2020-03-04,REVISION MENSUAL Y OK
27846,1,2020-03-04,REVISION MENSUAL Y OK
27847,1,2020-03-04,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
27848,1,2020-03-04,REVISION MENSUAL Y OK
27851,1,2020-03-04,REVISION MENSUAL Y OK
27852,1,2020-03-04,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
27854,1,2020-03-05,REVISION MENSUAL Y OK
27856,1,2020-03-05,REVISION MENSUAL Y OK
27857,1,2020-03-05,REVISION MENSUAL Y OK
27858,1,2020-03-05,REVISION MENSUAL Y OK
27859,1,2020-03-05,REVISION MENSUAL Y OK
27860,1,2020-03-05,REVISION MENSUAL Y OK
27861,1,2020-03-05,REVISION MENSUAL Y OK
27862,1,2020-03-05,REVISION MENSUAL Y OK
27863,1,2020-03-05,REVISION MENSUAL Y OK
27864,1,2020-03-05,REVISION MENSUAL Y OK
27865,1,2020-03-05,REVISION MENSUAL Y OK
27866,1,2020-03-05,REVISION MENSUAL Y SIN TENSION
27868,1,2020-03-05,REVISION MENSUAL Y OK
27871,1,2020-03-05,REVISION MENSUAL Y OK
27873,1,2020-03-05,REVISION MENSUAL Y OK
27874,1,2020-03-05,REVISION MENSUAL Y OK
27875,1,2020-03-05,REVISION MENSUAL Y OK
27877,1,2020-03-05,REVISION MENSUAL SE RETIRA SD YSIM A FECHA 05/03/2020
27878,1,2020-03-05,REVISION MENSUAL Y OK
27879,1,2020-03-06,REVISION MENSUAL Y OK
27880,1,2020-03-06,REVISION MENSUAL Y OK
27881,1,2020-03-06,REVISION MENSUAL Y OK
27882,1,2020-03-06,REVISION MENSUAL Y OK; PERO EL AUIDO LO TIENEN QUE REVISAR EN INDRA
27884,1,2020-03-06,REVISION MENSUAL Y OK
27885,1,2020-03-06,REVISION MENSUAL Y OK
27886,1,2020-03-06,REVISION MENSUAL Y OK
27887,1,2020-03-06,REVISION MENSUAL Y OK
27888,1,2020-03-06,REVISION MENSUAL Y OK
27889,1,2020-03-06,REVISION MENSUAL Y OK
27890,1,2020-03-06,REVISION MENSUAL Y OK
27891,1,2020-03-06,REVISION MENSUAL Y OK
27892,1,2020-03-06,REVISION MENSUAL Y OK
27893,1,2020-03-06,REVISION MENSUAL Y OK
27894,1,2020-03-06,REVISION MENSUAL Y OK
27895,1,2020-03-06,REVISION MENSUAL Y OK
27896,1,2020-03-06,REVISION MENSUAL RESET Y OK
27897,1,2020-03-06,REVISION MENSUAL Y OK
27898,1,2020-03-06,REVISION MENSUAL Y OK
27899,1,2020-03-06,REVISION MENSUAL Y OK
27900,1,2020-03-06,REVISION MENSUAL Y OK
27903,1,2020-03-09,REVISION MENSUAL SUP: OK E INF: COMUNICA PERO NO  DA TIEMPOS
27904,1,2020-03-09,REVISION MENSUAL RESET Y OK
27911,1,2020-03-09,REVISION MENSUAL Y OK
27912,1,2020-03-09,REVISION MENSUAL Y OK
27913,1,2020-03-09,REVISION MENSUAL Y OK
27914,1,2020-03-09,REVISION MENSUAL Y OK
27915,1,2020-03-09,REVISION MENSUAL RESET Y OK
27916,1,2020-03-09,REVISION MENSUAL Y OK
27917,1,2020-03-09,REVISION MENSUAL Y OK
27918,1,2020-03-09,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
27919,1,2020-03-09,REVISION MENSUAL Y OK
27920,1,2020-03-09,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
27921,1,2020-03-09,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
27922,1,2020-03-09,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
27923,1,2020-03-09,REVISION MENSUAL COMUNICA  PERO NO  DA TIEMPOS
27924,1,2020-03-09,REVISION MENSUAL Y OK
27925,1,2020-03-09,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
27926,1,2020-03-09,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
27927,1,2020-03-09,REVISION MENSUAL COMUNCIA PERO NO  DA TIEMPOS
27928,1,2020-03-09,REVISION MENSUAL Y OK
27929,1,2020-03-09,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
27930,1,2020-03-09,REVISION MENSUAL SUP: COMUNICA PERO NO DA TIEMPOS E INF: OK
27931,1,2020-03-09,REVISION MENSUAL Y OK
27932,1,2020-03-09,REVISION MENSUAL SUP: RESET COMUNCIA PERO NO  DA TIEMPOS E INF: OK
27933,1,2020-03-09,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
27934,1,2020-03-09,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
27935,1,2020-03-09,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
27936,1,2020-03-09,REVISION MENSUAL Y OK
27940,1,2020-03-09,REVISION MENSUAL Y OK
27941,1,2020-03-09,REVISION MENSUAL Y OK
27942,1,2020-03-09,REVISION MENSUAL Y OK
27943,1,2020-03-09,REVISION MENSUAL Y OK
27944,1,2020-03-09,REVISION MENSUAL Y OK
27945,1,2020-03-09,REVISION MENSUAL Y OK
27946,1,2020-03-09,REVISION MENSUAL Y OK
27947,1,2020-03-09,REVISION MENSUAL Y OK
27948,1,2020-03-09,REVISION MENSUAL Y OK
27949,1,2020-03-09,REVISION MENSUAL Y OK
27950,1,2020-03-09,REVISION MENSUAL Y OK
27951,1,2020-03-09,REVISION MENSUAL Y OK
27952,1,2020-03-09,REVISION MENSUAL Y OK
27953,1,2020-03-09,REVISION MENSUAL Y OK
27954,1,2020-03-09,REVISION MENSUAL Y OK
27955,1,2020-03-09,REVISION MENSUAL Y OK
27956,1,2020-03-09,REVISION MENSUAL Y OK
27958,1,2020-03-09,REVISION MENSUAL Y OK
27959,1,2020-03-10,REVISION MENSUAL Y OK
27960,1,2020-03-10,REVISION MENSUAL Y OK
27961,1,2020-03-10,REVISION MENSUAL Y OK
27962,1,2020-03-10,REVISION MENSUAL Y OK
27963,1,2020-03-10,REVISION MENSUAL Y OK
27964,1,2020-03-10,REVISION MENSUAL Y OK
27965,1,2020-03-10,REVISION MENSUAL SUP: SE RETIRA LA SD Y SIM A FECHA 10/03/2020 E INF: OK. CRISTA
27967,1,2020-03-10,REVISION MENSUAL Y OK
27968,1,2020-03-10,REVISION MENSUAL Y OK
27969,1,2020-03-10,REVISION MENSUAL Y OK
27970,1,2020-03-10,REVISION MENSUAL Y OK
27971,1,2020-03-10,REVISION MENSUAL Y OK
27972,1,2020-03-10,REVISION MENSUAL Y OK
27974,1,2020-03-10,REVISION MENSUAL Y OK
27976,1,2020-03-10,REVISION MENSUAL Y OK
27977,1,2020-03-10,REVISION MENSUAL Y OK  
27979,1,2020-03-10,REVISION MENSUAL Y OK
27980,1,2020-03-10,REVISION MENSUAL Y SIN TENSION
27981,1,2020-03-10,REVISION MENSUAL Y OK
27983,1,2020-03-10,REVISION MENSUAL Y OK
27984,1,2020-03-10,REVISION MENSUAL Y OK
27985,1,2020-03-10,REVISION MENSUAL Y OK
27986,1,2020-03-11,REVISION MENSUAL Y COMUNICA PERO NO  DA TIEMPOS
27987,1,2020-03-11,REVISION MENSUAL Y OK
27988,1,2020-03-11,REVISION MENSUAL Y COMUNICA PERO NO  DA TIEMPOS
27989,1,2020-03-11,REVISION MENSUAL Y COMUNICA PERO NO  DA TIEMPOS
27990,1,2020-03-11,REVISION MENSUAL Y COMUNICA PERO NO  DA TIEMPOS
27991,1,2020-03-11,REVISION MENSUAL Y COMUNICA PERO NO  DA TIEMPOS
27992,1,2020-03-11,REVISION MENSUAL Y OK
27993,1,2020-03-11,REVISION MENSUAL Y OK
27994,1,2020-03-11,REVISION MENSUAL Y OK
27995,1,2020-03-11,REVISION MENSUAL Y OK
27996,1,2020-03-11,REVISION MENSUAL Y OK
27997,1,2020-03-11,REVISION MENSUAL Y COMUNICA PERO NO  DA TIEMPOS
28000,1,2020-03-11,REVISION MENSUAL Y OK
28001,1,2020-03-11,REVISION MENSUAL Y OK
28002,1,2020-03-11,REVISION MENSUAL SUP: COMUNICA PERO NO  DA TIEMPOS E INF: SE RETIRA SD YSIM A FE
28003,1,2020-03-11,REVISION MENSUAL Y COMUNICA PERO NO  DA TIEMPOS
28004,1,2020-03-11,REVISION MENSUAL Y COMUNICA PERO NO  DA TIEMPOS
28005,1,2020-03-11,REVISION MENSUAL Y COMUNICA PERO NO  DA TIEMPOS
28006,1,2020-03-11,REVISION MENSUAL Y OK
28008,1,2020-03-11,REVISION MENSUAL Y OK
28009,1,2020-03-11,REVISION MENSUAL Y OK
28010,1,2020-03-11,REVISION MENSUAL Y SN TENSION
28011,1,2020-03-11,REVISION MENSUAL Y OK
28014,1,2020-03-11,REVISION MENSUAL Y OK
28016,1,2020-03-11,REVISION MENSUAL Y OK
28017,1,2020-03-11,REVISION MENSUAL Y OK
28018,1,2020-03-11,REVISION MENSUAL Y OK
28019,1,2020-03-11,REVISION MENSUAL Y OK
28020,1,2020-03-11,REVISION MENSUAL Y OK
28021,1,2020-03-11,REVISION MENSUAL Y OK
28022,1,2020-03-11,REVISION MENSUAL Y OK
28023,1,2020-03-11,REVISION MENSUAL Y OK
28024,1,2020-03-11,REVISION MENSUAL Y OK
28025,1,2020-03-11,REVISION MENSUAL Y OK
28026,1,2020-03-11,REVISION MENSUAL Y OK
28027,1,2020-03-11,REVISION MENSUAL Y OK
28032,1,2020-03-12,REVISON MENSUAL Y OK
28033,1,2020-03-12,REVISION MENSUAL Y OK
28034,1,2020-03-12,REVISION MENSUAL Y COMUNICA PERO NO  DA TIEMPOS
28035,1,2020-03-12,REVISION MENSUAL Y COMUNICA PERO NO  DA TIEMPOS
28037,1,2020-03-12,REVISION MENSUAL Y COMUNICA PERO NO  DA TIEMPOS
28038,1,2020-03-12,REVISION MENSUAL Y OK
28039,1,2020-03-12,REVISION MENSUAL Y OK
28040,1,2020-03-12,REVISION MENSUAL Y OK
28041,1,2020-03-12,REVISION MENSUAL Y OK 
28042,1,2020-03-12,REVISION MENSUAL Y SIN TENSION
28043,1,2020-03-12,REVISION MENSUAL Y COMUNICA PERO NO  DA TIEMPOS
28044,1,2020-03-12,REVISION MENSUAL Y COMUNICA PERO NO  DA TIEMPOS
28045,1,2020-03-12,REVISION MENSUAL Y COMUNICA PERO NO  DA TIEMPOS
28046,1,2020-03-12,REVISION MENSUAL Y COMUNICA PERO NO  DA TIEMPOS
28049,1,2020-03-12,REVISION MENSUAL Y OK
28050,1,2020-03-12,REVISION MENSUAL Y OK
28051,1,2020-03-12,REVISION MENSUAL SUP: OK E INF: COMUNICA PERO NO  DA TIEMPOS
28052,1,2020-03-12,REVISION MENSUAL Y OK
28053,1,2020-03-12,REVISION MENSUAL Y COMUNICA PERO NO  DA TIEMPOS
28054,1,2020-03-12,REVISION MENSUAL SUP: SE RETIRA SD YSIM A FECHA 12/03/2020 E INF: OK
28055,1,2020-03-12,REVISION MENSUAL Y COMUNICA PERO NO  DA TIEMPOS
28056,1,2020-03-12,REVISION MENSUAL Y COMUNICA PERO NO  DA TIEMPOS
28057,1,2020-03-12,REVISION MENSUAL Y COMUNICA PERO NO  DA TIEMPOS
28058,1,2020-03-12,REVISION MENSUAL Y COMUNICA PERO NO  DA TIEMPOS
28059,1,2020-03-12,REVISION MENSUAL Y COMUNICA PERO NO  DA TIEMPOS
28060,1,2020-03-12,REVISION MENSUAL Y COMUNICA PERO NO  DA TIEMPOS
28061,1,2020-03-12,REVISION MENSUAL Y COMUNICA PERO NO  DA TIEMPOS
28062,1,2020-03-12,REVISION MENSUAL Y COMUNICA PERO NO  DA TIEMPOS
28064,1,2020-03-13,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
28066,1,2020-03-13,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
28067,1,2020-03-13,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
28068,1,2020-03-13,REVISION MENSUAL SUP: COMUNICA PERO NO  DA TIEMPOS E INF: OK
28069,1,2020-03-13,REVISION MENSUAL SUP: COMUNICA PERO NO  DA TIEMPOS E INF: OK
28070,1,2020-03-13,REVISION MENSUAL SUP: COMUNICA PERO NO  DA TIEMPOS E INF: OK
28071,1,2020-03-13,REVISION MENSUAL SUP: COMUNICA PERO NO  DA TIEMPOS E INF: COMUNICA PERO NO  DA T
28072,1,2020-03-13,REVISION MENSUAL SUP: COMUNICA PERO NO  DA TIEMPOS E INF: OK
28073,1,2020-03-13,REVISION MENSUAL SUP: COMUNICA PERO NO  DA TIEMPOS E INF: COMUNICA PERO NO  DA T
28074,1,2020-03-13,REVISION MENSUAL SUP: COMUNICA PERO NO  DA TIEMPOS E INF: OK
28075,1,2020-03-13,REVISION MENSUAL SUP: COMUNICA PERO NO  DA TIEMPOS E INF: COMUNICA PERO NO  DA T
28076,1,2020-03-13,REVISION MENSUAL SUP: COMUNICA PERO NO  DA TIEMPOS E INF: OK
28077,1,2020-03-13,REVISION MENSUAL Y OK
28078,1,2020-03-13,REVISION MENSUAL Y OK
28079,1,2020-03-13,REVISION MENSUAL RESET Y OK
28081,1,2020-03-16,REVISION MENSUAL Y OK
28082,1,2020-03-16,REVISION MENSUAL SUP: OK E INF: COMUNICA PERO NO  DA TIEMPOS
28083,1,2020-03-16,REVISION MENSUAL SUP: OK E INF: COMUNICA PERO NO  DA TIEMPOS
28085,1,2020-03-16,REVISION MENSUAL SUP: OK E INF: COMUNICA PERO NO  DA TIEMPOS
28086,1,2020-03-16,REVISION MENSUAL Y OK
28087,1,2020-03-16,REVISION MENSUAL Y OK
28088,1,2020-03-16,REVISION MENSUAL Y OK
28089,1,2020-03-16,REVISION MENSUAL Y OK
28090,1,2020-03-16,REVISION MENSUAL SUP: OK E INF: COMUNICA PERO NO  TIEMPOS
28091,1,2020-03-16,REVISION MENSUAL SUP: COMUNICA PERO NO  DA TIEMPOS E INF: OK
28092,1,2020-03-16,REVISION MENSUAL SUP: OK E INF: COMUNICA PERO NO  DA TIEMPOS
28093,1,2020-03-16,REVISION MENSUAL SUP: OK E INF: COMUNICA PERO NO  DA TIEMPOS
28094,1,2020-03-16,REVISION MENSUAL SUP: OK E INF: COMUNICA PERO NO  DA TIEMPOS
28095,1,2020-03-16,REVISION MENSUAL SUP: OK E INF: COMUNICA PERO NO  DA TIEMPOS
28096,1,2020-03-16,REVISON MENSUAL Y OK
28097,1,2020-03-16,REVISION MENSUAL SUP: COMUNICA PERO NO  DA TIEMPOS E INF: OK
28098,1,2020-03-16,REVISION MENSUAL Y OK
28099,1,2020-03-16,REVISION MENSUAL Y OK
28101,1,2020-03-16,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
28102,1,2020-03-16,REVISION MENSUAL SUP_: COMUNICA PERO NO  DA TIEMPOS E INF: OK
28103,1,2020-03-16,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
28104,1,2020-03-16,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
28105,1,2020-03-16,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
28106,1,2020-03-16,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
28107,1,2020-03-16,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
28108,1,2020-03-16,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
28109,1,2020-03-16,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
28110,1,2020-03-16,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
28111,1,2020-03-16,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
28112,1,2020-03-16,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
28113,1,2020-03-16,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
28114,1,2020-03-16,REVISION MENSUAL COMUNICA PERO NO  DA TIEMPOS
28115,1,2020-03-16,REVISON MENSUAL Y OK
28116,1,2020-03-16,REVISON MENSUAL Y OK
28117,1,2020-03-16,REVISON MENSUAL Y OK
28118,1,2020-03-16,REVISON MENSUAL Y OK
28121,1,2020-03-16,REVISON MENSUAL Y OK
28122,1,2020-03-16,REVISON MENSUAL Y OK
28123,1,2020-03-16,REVISON MENSUAL Y OK
28124,1,2020-03-16,REVISON MENSUAL Y OK
28125,1,2020-03-16,REVISON MENSUAL Y OK
28126,1,2020-03-16,REVISON MENSUAL Y OK
28127,1,2020-03-16,REVISON MENSUAL Y OK
28128,1,2020-03-16,REVISON MENSUAL Y OK
28129,1,2020-03-16,REVISON MENSUAL Y OK
28130,1,2020-03-17,REVISON MENSUAL Y OK
28131,1,2020-03-17,REVISION MENSUAL Y OK  
28132,1,2020-03-17,REVISON MENSUAL Y OK
28133,1,2020-03-17,REVISON MENSUAL Y OK
28135,1,2020-03-17,REVISON MENSUAL Y OK
28136,1,2020-03-17,REVISON MENSUAL Y OK
28137,1,2020-03-17,REVISON MENSUAL Y OK
28140,1,2020-03-17,REVISON MENSUAL Y OK
28143,1,2020-03-17,REVISON MENSUAL Y OK
28144,1,2020-03-17,REVISON MENSUAL Y OK
28146,1,2020-03-17,REVISON MENSUAL Y OK
28150,1,2020-03-17,REVISON MENSUAL Y OK  
28151,1,2020-03-17,REVISON MENSUAL Y OK
28153,1,2020-03-17,REVISON MENSUAL Y OK
28154,1,2020-03-17,REVISON MENSUAL Y OK
28155,1,2020-03-17,REVISON MENSUAL Y OK
28156,1,2020-03-17,REVISON MENSUAL Y OK
28158,1,2020-03-23,REVISION MENSUAL SUP: OK E INF: SE CMABIA LA MGP Y OK
28160,1,2020-03-23,REVISION MENSUAL Y OK
28161,1,2020-03-23,REVISION MENSUAL RESET Y OK
28163,1,2020-03-23,REVISION MENSUAL Y SIN TENSION
28174,1,2020-03-25,REVISION MENSUAL RESET Y OK
28203,1,2020-03-31,REVISION MENSUAL Y OK
28204,1,2020-03-31,REVISION MENSUAL Y OK
28205,1,2020-03-31,REVISION MENSUAL Y OK
28206,1,2020-03-31,REVISION MENSUAL Y OK
28207,1,2020-03-31,REVISION MENSUAL Y OK
28208,1,2020-03-31,REVISION MENSUAL Y OK
28209,1,2020-03-31,REVISION MENSUAL Y OK
28210,1,2020-03-31,REVISION MENSUAL Y OKÂº
28211,1,2020-03-31,REVISION MENSUAL Y OK
28212,1,2020-03-31,REVISION MENSUAL Y OK
28213,1,2020-03-31,REVISION MENSUAL Y OK
28214,1,2020-03-31,REVISION MENSUAL Y OK
28215,1,2020-03-31,REVISION MENSUAL Y OK
28216,1,2020-03-31,REVISION MENSUAL Y OK
28217,1,2020-03-31,REVISION MENSUAL Y OK
28218,1,2020-03-31,REVISION MENSUAL Y OK
28219,1,2020-03-31,REVISION MENSUAL Y OK
28220,1,2020-03-31,REVISION MENSUAL Y OK
28221,1,2020-03-31,REVISION MENSUAL Y OK
28222,1,2020-03-31,REVISION MENSUAL Y OK
28223,1,2020-03-31,REVISION MENSUAL Y OK
28224,1,2020-03-31,REVISION MENSUAL Y OK
28225,1,2020-03-31,REVISION MENSUAL Y OK
28226,1,2020-03-31,REVISION MENSUAL Y OK
28228,1,2020-03-31,REVISION MENSUAL Y OK
28229,1,2020-03-31,REVISION MENSUAL Y OK
28230,1,2020-04-13,REVISION MENSUAL Y OK
28231,1,2020-04-13,REVISION MENSUAL Y OK
28232,1,2020-04-13,REVISION MENSUAL Y OK
28233,1,2020-04-13,REVISION MENSUAL Y OK
28234,1,2020-04-13,REVISION MENSUAL Y OK
28235,1,2020-04-13,REVISION MENSUAL SUP: SE RETIRA SD YSMI A FEHCA 13/04/2020 E INF: OK
28238,1,2020-04-13,REVISION MENSUAL Y OK
28239,1,2020-04-13,REVISION MENSUAL Y OK
28241,1,2020-04-13,REVISION MENSUAL Y OK
28242,1,2020-04-13,REVISION MENSUAL Y OK
28243,1,2020-04-13,REVISION MENSUAL Y SIN TENSION
28244,1,2020-04-13,REVISION MENSUAL Y OK
28245,1,2020-04-13,REVISION MENSUAL Y OK
28246,1,2020-04-13,REVISION MENSUAL Y OK
28247,1,2020-04-13,REVISION MENSUAL Y OK
28248,1,2020-04-13,REVISION MENSUAL Y OK
28250,1,2020-04-13,REVISION MENSUAL RESET Y OK
28251,1,2020-04-13,REVISION MENSUAL Y OK
28252,1,2020-04-13,REVISION MENSUAL Y OK
28253,1,2020-04-13,REVISION MENSUAL Y OK
28254,1,2020-04-13,REVISION MENSUAL Y OK
28255,1,2020-04-13,REVISION MENSUAL Y OK
28256,1,2020-04-13,REVISION MENSUAL Y OK
28257,1,2020-04-13,REVISION MENSUAL Y OK
28258,1,2020-04-13,REVISION MENSUAL SE CAMBIA LA MGP DE PROINTEC Y OK
28259,1,2020-04-13,REVISION MENSUAL Y OK
